F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-brentworden@apache.org,F71-kinow@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,label
1.0,1.0,0.025862068965517238,0.9310344827586207,0.43297268177278214,0.14673189286007807,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.014120811386305054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.025862068965517238,0.9310344827586207,0.3897014499155227,0.14673189286007807,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.014120811386305054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.025862068965517238,0.9310344827586207,0.38576770156486273,0.14673189286007807,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.014120811386305054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.025862068965517238,0.9310344827586207,0.3975689466168426,0.14673189286007807,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.014120811386305054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.025862068965517238,0.9310344827586207,0.3936351982661826,0.14673189286007807,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.014120811386305054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.38604472609659934,0.030177326488817897,0.6049896049896051,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.39961892815169353,0.030177326488817897,0.5720720720720721,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.4131931302067877,0.030177326488817897,0.6265356265356266,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.4248281605397256,0.030177326488817897,0.5891891891891892,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.2561202207121263,0.030177326488817897,0.6576576576576576,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.26678566518398605,0.030177326488817897,0.6148648648648649,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.18243169527018638,0.030177326488817897,0.48648648648648646,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.19018838215881168,0.030177326488817897,0.48648648648648646,0.0,0.0,0.0,1.0,1.0,0.8970331588132635,0.4440677966101695,0.11733721842429676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.030206715080915787,0.030177326488817897,1.0,0.0,0.0,0.0,1.0,0.6131505006840161,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.5082125445924471,0.030177326488817897,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.041841745413853666,0.030177326488817897,1.0,0.0,0.0,0.0,1.0,0.6131505006840161,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.5091821304535253,0.030177326488817897,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.4859120697876495,0.030177326488817897,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.4917295849541184,0.030177326488817897,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.488820827370884,0.030177326488817897,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.37365133446905163,0.38071995118974983,0.18534482758620688,0.9310344827586207,0.11165192741148096,0.030177326488817897,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.11733721842429676,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.4847074328087342,0.08439356881434147,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.01187941275355822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.03879310344827586,0.9310344827586207,0.5264290062248247,0.08439356881434147,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.01187941275355822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.03879310344827586,0.9310344827586207,0.44298585939264384,0.08439356881434147,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.01187941275355822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.03879310344827586,0.9310344827586207,0.4842615533981806,0.08552651384137726,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.01187941275355822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.5263016121075236,0.08552651384137726,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.01187941275355822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.4422214946888376,0.08552651384137726,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.01187941275355822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.08233957978421347,0.0677242220866382,0.03879310344827586,0.9310344827586207,0.39783441429694844,0.13617005650620914,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.05991855730075626,0.4440677966101695,0.014457021181217078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08233957978421347,0.0677242220866382,0.03879310344827586,0.9310344827586207,0.4316212099467885,0.13617005650620914,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.05991855730075626,0.4440677966101695,0.014457021181217078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08233957978421347,0.0677242220866382,0.03879310344827586,0.9310344827586207,0.3640476186471084,0.13617005650620914,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.05991855730075626,0.4440677966101695,0.014457021181217078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08233957978421347,0.0677242220866382,0.03879310344827586,0.9310344827586207,0.2964740273474283,0.13617005650620914,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.05991855730075626,0.4440677966101695,0.014457021181217078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08233957978421347,0.0677242220866382,0.03879310344827586,0.9310344827586207,0.2863379886524762,0.13617005650620914,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.05991855730075626,0.4440677966101695,0.014457021181217078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08233957978421347,0.0677242220866382,0.03879310344827586,0.9310344827586207,0.28295930908749223,0.13617005650620914,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.05991855730075626,0.4440677966101695,0.014457021181217078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08233957978421347,0.0677242220866382,0.03879310344827586,0.9310344827586207,0.2897166682174602,0.13617005650620914,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.05991855730075626,0.4440677966101695,0.014457021181217078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.44349801249290177,0.5735204392922514,0.01293103448275862,0.9310344827586207,0.3779002048635428,0.1880051303964425,0.03521703521703522,0.0,0.0,0.0,0.5,1.0,0.433391506689936,0.4440677966101695,0.010086293847360752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.44349801249290177,0.5735204392922514,0.01293103448275862,0.9310344827586207,0.4146151894697024,0.1880051303964425,1.0,0.0,0.0,1.0,1.0,0.5423879866566352,0.433391506689936,0.4440677966101695,0.010086293847360752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.44349801249290177,0.5735204392922514,0.01293103448275862,0.9310344827586207,0.4650982933031717,0.1880051303964425,1.0,0.0,0.0,1.0,1.0,0.5423879866566352,0.433391506689936,0.4440677966101695,0.010086293847360752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.2981260647359455,0.30506406345332515,0.056034482758620684,0.9310344827586207,0.5310579691147851,0.06937734044525228,0.48648648648648646,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.011767342821920879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.2981260647359455,0.30506406345332515,0.056034482758620684,0.9310344827586207,0.12906908656559296,0.06937734044525228,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.011767342821920879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.2981260647359455,0.30506406345332515,0.056034482758620684,0.9310344827586207,0.13308897539108488,0.06937734044525228,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.011767342821920879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.2981260647359455,0.30506406345332515,0.056034482758620684,0.9310344827586207,0.14514864186756063,0.06937734044525228,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.011767342821920879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.4452015900056786,0.5735204392922514,0.0,0.9310344827586207,0.4156350501532068,0.16701615978598774,1.0,0.0,0.0,1.0,0.5,0.5423879866566352,0.4316463059918557,0.4440677966101695,0.0007844895214613918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4452015900056786,0.5735204392922514,0.0,0.9310344827586207,0.31874828522028575,0.16701615978598774,1.0,0.0,0.0,1.0,0.5,0.5423879866566352,0.4316463059918557,0.4440677966101695,0.0007844895214613918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.4452015900056786,0.5735204392922514,0.0,0.9310344827586207,0.20146430661727616,0.16701615978598774,1.0,0.0,0.0,1.0,0.5,0.5423879866566352,0.4316463059918557,0.4440677966101695,0.0007844895214613918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.4452015900056786,0.5735204392922514,0.0,0.9310344827586207,0.21166291345232047,0.16701615978598774,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.28330424665503195,0.4440677966101695,0.0007844895214613918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.4842615533981806,0.08552651384137726,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.011543202958646194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.5263016121075236,0.08552651384137726,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.011543202958646194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.4422214946888376,0.08552651384137726,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.011543202958646194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.1479410837234367,0.08552651384137726,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.011543202958646194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.48334905599983824,0.0878687822118782,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.011543202958646194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.52604089856514,0.0878687822118782,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.011543202958646194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.03879310344827586,0.9310344827586207,0.44065721343453645,0.0878687822118782,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.011543202958646194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9676320272572403,0.9853569249542404,0.03879310344827586,0.9310344827586207,0.4903084111577436,0.07249764603046568,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.013336321864843662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9676320272572403,0.9853569249542404,0.03879310344827586,0.9310344827586207,0.528029285753113,0.07249764603046568,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.013336321864843662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9676320272572403,0.9853569249542404,0.03879310344827586,0.9310344827586207,0.4525875365623742,0.07249764603046568,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.013336321864843662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.9676320272572403,0.9853569249542404,0.03879310344827586,0.9310344827586207,0.1319601025017344,0.07249764603046568,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.013336321864843662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.045935552382850325,0.0626018197459317,0.48648648648648646,0.0,0.0,0.0,0.5,0.5423879866566352,0.28214077952297845,0.4440677966101695,0.11251821136389106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.2754042061713474,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,0.5423879866566352,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.4054364433181625,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.4462308706583397,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.3850392296480738,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.42583365698825115,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.390138533065596,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.4309329604057733,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.39523783648311817,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.43603226382329546,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.4003371399006403,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.44113156724081753,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.3748406228130295,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.4156350501532068,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.3697413193955074,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.41053574673568466,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.36464201597798523,0.0626018197459317,0.7432432432432432,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.11171656646888617,0.0626018197459317,0.8532818532818532,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.15047127244205455,0.0626018197459317,0.8716216216216216,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.13619322287299251,0.0626018197459317,0.8532818532818532,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.09794844724157635,0.0626018197459317,0.8532818532818532,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.14078259594876244,0.0626018197459317,0.8532818532818532,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.33620689655172414,0.9310344827586207,0.10253782031734629,0.0626018197459317,0.8532818532818532,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.4440677966101695,0.11251821136389106,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0
